Source	Target	miRNA	CMI	p-value	p-adjusted
ENSG00000115414	ENSG00000038427	MIMAT0002878	0.01975297214557083	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0002878	0.01846481014206306	0.001	0.00265716506867064
ENSG00000070831	ENSG00000026508	MIMAT0002834	0.011928949708340207	0.002	0.004855113636363637
ENSG00000115414	ENSG00000038427	MIMAT0001541	0.0681281786722152	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0001541	0.07641203333307313	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0001536	0.08143666783401572	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0001536	0.05294989674501458	0.001	0.00265716506867064
ENSG00000139687	ENSG00000108821	MIMAT0000763	0.02972394062059328	0.002	0.004855113636363637
ENSG00000115414	ENSG00000101558	MIMAT0018992	2.5462730463477236E-5	0.002	0.004855113636363637
ENSG00000237984	ENSG00000169554	MIMAT0002853	0.008877296191880458	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0003885	0.06488179099762353	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0003885	0.058208094869964554	0.002	0.004855113636363637
ENSG00000237984	ENSG00000171862	MIMAT0000271	0.08170623789588817	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0000271	0.07050626641372994	0.001	0.00265716506867064
ENSG00000237984	ENSG00000171862	MIMAT0000274	0.07312909964298273	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0000274	0.06978601895470665	0.001	0.00265716506867064
ENSG00000237984	ENSG00000171862	MIMAT0000276	0.10280721813745824	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0002834	0.027535273352595795	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0000276	0.1084958105501358	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0002834	0.02729207273688925	0.001	0.00265716506867064
ENSG00000026508	ENSG00000070831	MIMAT0002874	0.010666252072996261	0.002	0.004855113636363637
ENSG00000070831	ENSG00000026508	MIMAT0002874	0.005995177061069898	0.002	0.004855113636363637
ENSG00000237984	ENSG00000169554	MIMAT0000265	0.057009731350849184	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0002825	0.013868892296445582	0.002	0.004855113636363637
ENSG00000038427	ENSG00000115414	MIMAT0002825	0.009978944788901333	0.003	0.006869584635998213
ENSG00000169554	ENSG00000237984	MIMAT0000265	0.04227831686410794	0.001	0.00265716506867064
ENSG00000237984	ENSG00000038427	MIMAT0000086	0.0706478564224086	0.001	0.00265716506867064
ENSG00000237984	ENSG00000169554	MIMAT0000266	0.040304228819818946	0.002	0.004855113636363637
ENSG00000038427	ENSG00000237984	MIMAT0000086	0.05476116510425443	0.001	0.00265716506867064
ENSG00000169554	ENSG00000237984	MIMAT0000266	0.035150534067563056	0.001	0.00265716506867064
ENSG00000237984	ENSG00000038427	MIMAT0000083	0.028353760073095483	0.003	0.006869584635998213
ENSG00000038427	ENSG00000237984	MIMAT0000083	0.026208959729576552	0.003	0.006869584635998213
ENSG00000237984	ENSG00000038427	MIMAT0000084	0.044834979362462585	0.001	0.00265716506867064
ENSG00000038427	ENSG00000237984	MIMAT0000084	0.04394972468314697	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0002821	0.050773718861380976	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0002821	0.04374435850659833	0.001	0.00265716506867064
ENSG00000237984	ENSG00000171862	MIMAT0000265	0.08431307436230581	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0000265	0.08859916558945831	0.001	0.00265716506867064
ENSG00000237984	ENSG00000171862	MIMAT0000266	0.08292757745857342	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0000266	0.07225544347368172	0.001	0.00265716506867064
ENSG00000237984	ENSG00000171862	MIMAT0000268	0.01680265024879574	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0000268	0.01690039366442906	0.001	0.00265716506867064
ENSG00000169554	ENSG00000237984	MIMAT0000258	0.036305777182960165	0.001	0.00265716506867064
ENSG00000237984	ENSG00000169554	MIMAT0000256	0.031755503728704795	0.001	0.00265716506867064
ENSG00000169554	ENSG00000237984	MIMAT0000256	0.027495745384137855	0.002	0.004855113636363637
ENSG00000237984	ENSG00000169554	MIMAT0000257	0.041338752992356495	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0002819	0.049940594306301156	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0002819	0.06735941763520899	0.001	0.00265716506867064
ENSG00000169554	ENSG00000237984	MIMAT0000257	0.03831651922747349	0.001	0.00265716506867064
ENSG00000169554	ENSG00000237984	MIMAT0000254	0.03824804297508656	0.001	0.00265716506867064
ENSG00000237984	ENSG00000169554	MIMAT0000252	0.038323320341543975	0.002	0.004855113636363637
ENSG00000169554	ENSG00000237984	MIMAT0000252	0.03407515763361383	0.001	0.00265716506867064
ENSG00000169554	ENSG00000237984	MIMAT0000253	0.0312735134914126	0.002	0.004855113636363637
ENSG00000169554	ENSG00000139687	MIMAT0005886	7.87045220660526E-5	0.001	0.00265716506867064
ENSG00000237984	ENSG00000171862	MIMAT0000252	0.10124579640764655	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0000252	0.09558978298365788	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0002853	0.020870584983312238	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0002853	0.022284050898153066	0.001	0.00265716506867064
ENSG00000237984	ENSG00000171862	MIMAT0000254	0.06029680421809712	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0002856	0.00883854056317062	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0000254	0.06374466861333182	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0002856	0.009601114342633396	0.001	0.00265716506867064
ENSG00000237984	ENSG00000171862	MIMAT0000253	0.0934267837528266	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0000253	0.08615500123260837	0.001	0.00265716506867064
ENSG00000237984	ENSG00000171862	MIMAT0000256	0.07594855500828983	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0000256	0.07389818103646781	0.001	0.00265716506867064
ENSG00000237984	ENSG00000171862	MIMAT0000258	0.09101276479755475	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0000258	0.08493500004633324	0.001	0.00265716506867064
ENSG00000237984	ENSG00000171862	MIMAT0000257	0.06434795219086507	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0000257	0.06664165209517373	0.001	0.00265716506867064
ENSG00000026508	ENSG00000101558	MIMAT0003327	0.023923760488743142	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0002846	0.016471446427336486	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0002846	0.01543520426333895	0.001	0.00265716506867064
ENSG00000237984	ENSG00000169554	MIMAT0000242	0.04439550239731554	0.001	0.00265716506867064
ENSG00000169554	ENSG00000237984	MIMAT0000242	0.03524981107929401	0.001	0.00265716506867064
ENSG00000171862	ENSG00000139687	MIMAT0005886	1.3339529616166646E-5	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0002843	0.015333943628726619	0.002	0.004855113636363637
ENSG00000038427	ENSG00000115414	MIMAT0002843	0.01638123534343251	0.001	0.00265716506867064
ENSG00000237984	ENSG00000171862	MIMAT0000242	0.08004229001010807	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0000242	0.07796177738507695	0.001	0.00265716506867064
ENSG00000115414	ENSG00000139687	MIMAT0016844	4.5481722662491345E-5	0.001	0.00265716506867064
ENSG00000139687	ENSG00000115414	MIMAT0016844	6.866220898503638E-6	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000245	0.020691537861286306	0.002	0.004855113636363637
ENSG00000038427	ENSG00000026508	MIMAT0000243	0.029019992914787667	0.001	0.00265716506867064
ENSG00000026508	ENSG00000038427	MIMAT0000244	0.03715454323863355	0.004	0.008760358821016659
ENSG00000038427	ENSG00000026508	MIMAT0000244	0.027571850019744614	0.003	0.006869584635998213
ENSG00000101558	ENSG00000115414	MIMAT0000718	1.05864917743799E-4	0.001	0.00265716506867064
ENSG00000101558	ENSG00000115414	MIMAT0000715	1.4461547822822187E-4	0.001	0.00265716506867064
ENSG00000101558	ENSG00000115414	MIMAT0000717	9.596999026599116E-5	0.001	0.00265716506867064
ENSG00000108821	ENSG00000115414	MIMAT0005796	0.08945881795634228	0.001	0.00265716506867064
ENSG00000115414	ENSG00000108821	MIMAT0005796	0.07714343522622347	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000263	0.045345116279841655	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000264	0.020201685221923588	0.002	0.004855113636363637
ENSG00000169554	ENSG00000101558	MIMAT0000462	0.02142594448216014	0.002	0.004855113636363637
ENSG00000101558	ENSG00000169554	MIMAT0000462	0.023019635319031697	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0000073	0.09716592446406512	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0000073	0.07024323479690323	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0000074	0.056389823923230345	0.002	0.004855113636363637
ENSG00000115414	ENSG00000038427	MIMAT0000070	0.10223004837902486	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0000070	0.07523161758317842	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0000072	0.09553715920327883	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0000072	0.06673700221109541	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0000078	0.055447673813219675	0.002	0.004855113636363637
ENSG00000038427	ENSG00000115414	MIMAT0000078	0.06717146141565919	0.001	0.00265716506867064
ENSG00000026508	ENSG00000038427	MIMAT0000265	0.03486895352711885	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000265	0.03242720815680086	0.001	0.00265716506867064
ENSG00000026508	ENSG00000038427	MIMAT0000274	8.087630060321359E-4	0.002	0.004855113636363637
ENSG00000038427	ENSG00000070831	MIMAT0000099	0.03688405556196773	0.001	0.00265716506867064
ENSG00000070831	ENSG00000038427	MIMAT0000099	0.04055842251534003	0.001	0.00265716506867064
ENSG00000026508	ENSG00000038427	MIMAT0000272	0.02241856460643802	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000272	0.02170564413827832	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000271	0.04846402831727225	0.001	0.00265716506867064
ENSG00000115414	ENSG00000101558	MIMAT0000738	0.011142302735073719	0.003	0.006869584635998213
ENSG00000237984	ENSG00000169554	MIMAT0000271	0.057630917599137785	0.004	0.008760358821016659
ENSG00000169554	ENSG00000237984	MIMAT0000271	0.035525626353827396	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0003327	0.01694060585911924	0.002	0.004855113636363637
ENSG00000038427	ENSG00000138767	MIMAT0003327	0.011730915057966463	0.001	0.00265716506867064
ENSG00000169554	ENSG00000237984	MIMAT0000276	0.04342847813321263	0.003	0.006869584635998213
ENSG00000237984	ENSG00000169554	MIMAT0000274	0.03830654461185342	0.001	0.00265716506867064
ENSG00000169554	ENSG00000237984	MIMAT0000274	0.03775973545892296	0.001	0.00265716506867064
ENSG00000101558	ENSG00000115414	MIMAT0000724	0.007100406671493751	0.003	0.006869584635998213
ENSG00000171862	ENSG00000101558	MIMAT0000418	0.034582996831746336	0.002	0.004855113636363637
ENSG00000101558	ENSG00000171862	MIMAT0000418	0.038830838134356484	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0005886	7.806797472105807E-5	0.001	0.00265716506867064
ENSG00000171862	ENSG00000101558	MIMAT0000429	0.013648156363116015	0.001	0.00265716506867064
ENSG00000101558	ENSG00000171862	MIMAT0000426	0.03404562053963559	0.004	0.008760358821016659
ENSG00000171862	ENSG00000101558	MIMAT0000425	0.027191530657570812	0.001	0.00265716506867064
ENSG00000101558	ENSG00000171862	MIMAT0000425	0.0277486787837291	0.001	0.00265716506867064
ENSG00000237984	ENSG00000138767	MIMAT0003885	0.025128342442318954	0.001	0.00265716506867064
ENSG00000138767	ENSG00000237984	MIMAT0003885	0.028458083656053002	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0003301	0.04799735626229082	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0003301	0.049097203951049564	0.001	0.00265716506867064
ENSG00000171862	ENSG00000101558	MIMAT0000420	0.03554507094819448	0.001	0.00265716506867064
ENSG00000101558	ENSG00000171862	MIMAT0000420	0.04607580726793286	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0003214	0.012234497126325553	0.001	0.00265716506867064
ENSG00000169554	ENSG00000101558	MIMAT0000423	0.02929534765803612	0.001	0.00265716506867064
ENSG00000171862	ENSG00000101558	MIMAT0000436	0.01047406970312348	0.001	0.00265716506867064
ENSG00000101558	ENSG00000171862	MIMAT0000436	0.0099842989221256	0.004	0.008760358821016659
ENSG00000101558	ENSG00000070831	MIMAT0000728	0.05233163261898364	0.001	0.00265716506867064
ENSG00000070831	ENSG00000101558	MIMAT0000728	0.04510301555199951	0.001	0.00265716506867064
ENSG00000101558	ENSG00000070831	MIMAT0000724	0.04171677237341735	0.001	0.00265716506867064
ENSG00000070831	ENSG00000101558	MIMAT0000724	0.0367341561244224	0.001	0.00265716506867064
ENSG00000139687	ENSG00000026508	MIMAT0004958	0.017974926181310774	0.001	0.00265716506867064
ENSG00000101558	ENSG00000171862	MIMAT0000449	0.022573572766772687	0.003	0.006869584635998213
ENSG00000026508	ENSG00000138767	MIMAT0005886	6.297473546986558E-5	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0005886	1.4748926852311936E-5	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0003233	0.0169547957775199	0.003	0.006869584635998213
ENSG00000169554	ENSG00000101558	MIMAT0000443	0.04528438843569358	0.001	0.00265716506867064
ENSG00000101558	ENSG00000169554	MIMAT0000443	0.02798639739144029	0.001	0.00265716506867064
ENSG00000237984	ENSG00000026508	MIMAT0003885	0.026508287395304957	0.001	0.00265716506867064
ENSG00000026508	ENSG00000237984	MIMAT0003885	0.02354246517632294	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000101	0.05265977524202517	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000101	0.054068143134035525	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000104	0.030009749104304106	0.004	0.008760358821016659
ENSG00000101558	ENSG00000138767	MIMAT0000104	0.03520461605707528	0.002	0.004855113636363637
ENSG00000138767	ENSG00000101558	MIMAT0000103	0.052497144595726145	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000103	0.03914142389236002	0.001	0.00265716506867064
ENSG00000026508	ENSG00000038427	MIMAT0002834	0.005341851239855268	0.002	0.004855113636363637
ENSG00000138767	ENSG00000038427	MIMAT0003393	0.03312662578524626	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0003393	0.02811680534393571	0.001	0.00265716506867064
ENSG00000108821	ENSG00000171862	MIMAT0000684	8.069448178226774E-5	0.001	0.00265716506867064
ENSG00000108821	ENSG00000171862	MIMAT0000688	0.022299738847152636	0.001	0.00265716506867064
ENSG00000108821	ENSG00000101558	MIMAT0002825	0.008823757089832596	0.001	0.00265716506867064
ENSG00000101558	ENSG00000108821	MIMAT0002825	0.011733440439696697	0.003	0.006869584635998213
ENSG00000108821	ENSG00000171862	MIMAT0000691	0.025032813171152933	0.004	0.008760358821016659
ENSG00000138767	ENSG00000101558	MIMAT0001413	0.03944161894431374	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0001413	0.035399223572423526	0.001	0.00265716506867064
ENSG00000108821	ENSG00000169554	MIMAT0000681	0.06387185505746923	0.001	0.00265716506867064
ENSG00000169554	ENSG00000108821	MIMAT0000681	0.07435518837933822	0.001	0.00265716506867064
ENSG00000108821	ENSG00000169554	MIMAT0000686	0.030105619258905047	0.001	0.00265716506867064
ENSG00000169554	ENSG00000108821	MIMAT0000686	0.03207710837369931	0.002	0.004855113636363637
ENSG00000169554	ENSG00000108821	MIMAT0000684	1.1371517458533983E-4	0.001	0.00265716506867064
ENSG00000138767	ENSG00000139687	MIMAT0000617	0.04708066612344351	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0000617	0.04816556583004655	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0000095	0.07424052994264752	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0000095	0.04841949845057979	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0000091	0.09488224868456414	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0000091	0.07897508464735993	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0000093	0.055325702144254196	0.004	0.008760358821016659
ENSG00000115414	ENSG00000038427	MIMAT0000099	0.07048797056963797	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0000099	0.10461932033301331	0.001	0.00265716506867064
ENSG00000038427	ENSG00000070831	MIMAT0000077	0.0491455456898354	0.001	0.00265716506867064
ENSG00000070831	ENSG00000038427	MIMAT0000077	0.12543986713362515	0.001	0.00265716506867064
ENSG00000174059	ENSG00000026508	MIMAT0004958	0.026445105431365863	0.001	0.00265716506867064
ENSG00000108821	ENSG00000171862	MIMAT0000617	0.03192158138711788	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0000084	0.07807109154066054	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0000084	0.10095148208217168	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0000087	0.0686996180737406	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0000087	0.07886684964485961	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0000080	0.06792009960857825	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0000080	0.08392341195013156	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0000082	0.03610898339598775	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0000082	0.05130764919085198	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0000083	0.050545009385177087	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0000083	0.03884501809341259	0.001	0.00265716506867064
ENSG00000038427	ENSG00000070831	MIMAT0000090	0.04335617154869167	0.001	0.00265716506867064
ENSG00000038427	ENSG00000070831	MIMAT0000091	0.04863336071712857	0.001	0.00265716506867064
ENSG00000070831	ENSG00000038427	MIMAT0000091	0.04343360925117508	0.002	0.004855113636363637
ENSG00000026508	ENSG00000038427	MIMAT0001541	0.018178355604554	0.002	0.004855113636363637
ENSG00000038427	ENSG00000026508	MIMAT0001541	0.01998631620750145	0.002	0.004855113636363637
ENSG00000174059	ENSG00000169554	MIMAT0003150	0.04574529668769818	0.001	0.00265716506867064
ENSG00000108821	ENSG00000101558	MIMAT0001536	0.02990547016566465	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000222	0.02163389912899904	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000231	0.037861367966535164	0.001	0.00265716506867064
ENSG00000026508	ENSG00000038427	MIMAT0000241	4.3159463840024655E-5	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000241	2.1591259174195677E-4	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000242	0.018044616343680563	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0017999	0.005244585614580626	0.002	0.004855113636363637
ENSG00000108821	ENSG00000237984	MIMAT0000064	0.02226793713748193	0.001	0.00265716506867064
